,tweet_text,cyberbullying_type,lang,score,y,tweet_length
40857,"What kills me are the so called “white allies” being shocked about being sprayed w/ pepper spray. Like that’s nothing new, it’s just happening to YOU. Compared to the Negro Sit-ins, water hoses, &amp; the damn dogs, like OMG, y’all got it made. Pls, have several seats Ms. Sally Sue.",ethnicity,en,0.9999974445404516,5,283
40956,"https://www.yahoo.com/news/obama-slams-trump-shambolic-mean-234317994.html What a disgusting hypocrite, a self-hated Blackman, and a house nigger! What did you do for Black /African people when you and corrupt Biden were in the White House? What did you do when over 800 black Blacks /Africans were murdered?",ethnicity,en,0.9999950643431677,5,308
41012,"Sorry, bas no.. Yes racism is typically against colored people, bas if u were to treat them worse for their color, that'd be racist too. Raverse racism isn't an issue tab3an, doesn't exist irl to my knowledge. Doesn't mean being racist is ok law towards w. people tho.. 1/2 https://twitter.com/LuceXcherry/status/1275906692044197889",ethnicity,en,0.999994289551427,5,332
41020,"Please read my essay: #RogerStone called black radio host a #Negro! Stone claims to have become an #evangelical few months ago. I believe him because he's racist AF, like your typical white evangelical! https://robertpaulreyes.com/roger-stone-calls-black-radio-host-a-negro-stone-is-a-typical-white-evangelical/",ethnicity,en,0.9999963014215604,5,311
41124,"Aunt Jemima was the first black female millionaire. Why would ANYONE want to forget her history? She should be remembered and put on a pedestal as an inspiration. Sadly I know once this current ""cancel culture"" destroys statues &amp; tears down the past, it will not change anything.",ethnicity,en,0.999996479416082,5,283
41236,"You so black and white trying to live like a nigger... Pahahahaha... Common is dumb as fuck!
it's short for huntsman you dumb ass and he'll ya i am fuck gays and niggers #TrumpTrain#fuckgays
U were the first one to inspire me to dream...dream no matter how foolish those dreams seem to others. Thank u so much for that. Ur work has inspired all of us &amp; will continue to inspire generations to come. RIP Dr. Kalam
I wasn't comparing anything, Saying that a book is being used to opress lgbt people now and black people in the past isn't a comparison It's a statement that they both got oppressed due to the same book , not trying to compare struggles but saying the Bible is the common denom.
@in_JEpan: Fuck @FemaleJawan for almost tripping me in the Hallway, DUMB HO NIGGER BISH. &lt; you sound a little mad. Lmaoooo.
LOL ! this bitch looks dumb as FUCK now that she already agreed to marry this nigger but then find's out he fucked 20 other bitches.
Young black voters aren’t afraid to call by not on his big the past and current stance against anything that helps communities of color Young Black Voters Don’t Want Joe Biden! https://youtu.be/N3IUV-4Y8mc
@PacManCannon @MichelleDBeadle pacman shut the fuck up .if she called u a dumb nigger u would be all up in arms.so chill the fuck out
@babyStephiee yes the fuck you did! all them niggers were like stephanie said to jump yo ass!da fuck! you sound dumb as fuck!
RT @Curvables: Ugly niggas be like http://t.co/XcsLPOdqsh
@iNeedSomePercs @RayJones215 STUPID FUCKING NIGGERS. MACLIN LOST THAT GAME. KAFKA WAS 7 OF 8 U DUMB NIGGER: Maaan Fuck Off my TL u Troll!!!!
i hope the world aint judging niggers based on hip hop.. cause we looking dumb as fuck right about now.
“@_Nekole_ To see a nigga on twitter retweet a white chick saying fuck Obama, dumb ass nigger"" makes me sure ... http://tmi.me/yVkCT",ethnicity,en,0.9999972417777132,5,1869
41406,Looting today is not of yester years past. We had legitimate causes though illegal how action was taken. Today it's simple anything goes forgetting a black man died. Those hundreds of looters were not thinking of mr. Floyd while they stole anything &amp; everything. No excuses sorry!,ethnicity,en,0.9999959151249735,5,284
41498,"imagine cuddling to ur bf's chest, tonight &amp; him just wrapping one arm around u &amp; softly rubbing ur arm &amp; then him burying his nose into ur hair &amp; planting soft kisses on ur head. him playing with your hair w/ his other arm until u fall asleep but yes, read the first word, again.",ethnicity,en,0.9999974331380458,5,296
41513,"Racism is R's dirty little secret reason they will vote 4 a pedophile. ""If u can convince the lowest white man he's better than the best colored man,he won't notice you're picking his pocket. Hell, give him somebody to look down on,&amp; he'll empty his pockets 4 you."" Lyndon Johnson",ethnicity,en,0.999995805201462,5,284
41717,YOU BLACK BITCH ALL THEY SEE YOU AS IS ANOTHER DUMB ASS NIGGER WHO'LL KISS THE FEET THAT THEY WALK ON JUST BECAUSE THEY GAVE YOU A BAG... REMEMBER BITCH YOU WORK FOR US... WE'RE THE MAIN REASON WHY YOU GET A PAYCHECK FUCK YOU MEAN https://www.facebook.com/abby.c.hepburn/posts/1882568655089314,ethnicity,en,0.999997362793053,5,293
41772,"They ask how local #NewsPaper #media #journalism is crushing &amp; not trusted: @leicslive wrote MERE RD is re-opened (no, its not). While #racism #discrimination #inequality of #police @leicspolice @LeicsFireRescue - what is it (u dnt trust colored folks #BAME): all on-site WHITES!!",ethnicity,en,0.8571410387149243,5,284
41881,"I was born in 77’, 14yrs after this incident&amp;millennials pick on my age as if I’m out of touch,so how much racism like”those days”do you honestly believe still remains? Bathrooms&amp;water fountains were segregated in many towns then if you forgot. These days are nothing like then!",ethnicity,en,0.9999968025850342,5,286
42193,"#AmyCooper: Canadian woman working in New York, called police on #Negro, facing charges. Lots of racists from Canada, walking streets of #USA, enjoying white skin privileges. https://nymag.com/intelligencer/2020/07/amy-cooper-faces-charges-after-calling-cops-on-black-birder.html https://heavy.com/news/2020/05/amy-cooper-video-new-york/",ethnicity,en,0.9999966974763466,5,337
42248,The Lord God Almighty knows that I just hate dumb people that always running their mouth and do not know what the fuck they are talking about ! I have my son in here with me that wad born in the Dominican Republic and spent 7 1/2 yearsin Haiti ! That's a damn lie nigger........ pic.twitter.com/umpi1wyqcv,ethnicity,en,0.9999950023268876,5,305
42271,"If you were racist in the past why would you not want show people publicly that you support them? Like the only thing j* has done was preached about how we need better shade ranges, he hasn’t done anything for the black community &amp; just says sorry for his racist past over &amp; over.",ethnicity,en,0.9999969978363232,5,288
42278,"@hermdiggz: “@tayyoung_: FUCK OBAMA, dumb ass nigger” this bitch &lt;~~This Whore SMH
I don’t think so either but I don’t put anything past these niggas when it comes to Black women
Your a dumb motherfucking nigger! You have a kid? And... — I mean if you're so fucking bad come the fuck off bei... http://ask.fm/a/64c3k8ag
@GYANTUNPLUGGED what he said was disgusting but black ppl are worshiping sheen and he's made nigger comments in the past...
comment 1 - ‘It was one of the most memorable experiences I ever had. worth every penny’ comment 2 - ‘fuck this dumb nigger ape she way too took it &amp; spent it.’ comment - 3 ‘it’s more wrong to really think the first.’
Latinx fams better finally agree ACAB after they get offended abt the Walmart incident. Abuse of power frm a cop should be the highlight, but instead their ingrained racism will only pick up on the detail in which a Black woman refuses to help. Divide n conquer tactics at play
u colored n feel unsafe, I got your back 100%, we can curb stomp racism together n hold hands
Place. While ships of Irish turned back out to sea to float until people died cuz they were considered too dirty to be here. Called white chimpanzees &amp; cartoons of them as monkeys alongside black folk. No dogs no negros no paddies. An ugly
HIHIHI OMG UR REALLY NICE AND UR ONE OF MY FIRST TTS MOOTS AND WE SHOULD TALK AGAIN ILY CASS SPIN OFF @DisneyTVA @DisneyAnimation @disneyplus
Dumb Nigger Fuck On Call Of Duty :(
Fuck #CharlieHebdo Translation:French people are as dumb as niggers."" Is this the crakkka every1 is crying over? pic.twitter.com/INmnFeIq1P",ethnicity,en,0.9999949244503972,5,1612
42334,"I think it sits stronger with me as a black woman because I've been someone's nigger bitch. I've been told my skin color was disgusting &amp; threatened by people who later ""apologised"". Forgiveness is easier when you can't identify specifically. Forgive, sure but I can't trust you!",ethnicity,en,0.9999983277399676,5,283
42417,"It’s not related to his ingredients—he feels as though he has the right to say the word nigger, likened Jackie Aina to a gorilla &amp; said he should throw acid on a black woman to lighten up her skin. He’s a disgusting person, f the concealer sis. If anyone should be hurt it should",ethnicity,en,0.9999957088104948,5,283
42429,"2 those who say that none of u were alive during slavery: many of u *were* alive during Jim Crow &amp; segregation &amp; other forms of gov’t-sanctioned racism/discrimination, which were just a continuation of slavery itself. I’m 56, &amp; can remember “‘No Colored’ signs frm childhood",ethnicity,en,0.9999974983076408,5,286
42524,"White people lectured black people for YEARS saying black people needed to go to school, go to college, get married &amp; THEN have kids. Michelle Obama did all of that &amp; she was still called just a baby mama! #movinggoalposts Meghan could be perfect &amp; they would still hate her!",ethnicity,en,0.9999962466382294,5,287
42528,“all this hatred” are u kidding... white ppl have the LEAST problems compared to our colored people. help build a future for the brown boys &amp; girls who will be hit with racism &amp; difficulties due to their skin instead of worrying how to make UR LIVES even better than it already is,ethnicity,en,0.857139929612717,5,288
42540,"`` its my power- Ack! Every time i use it it hurts physically. I need something. . . anything to stop this headache! ´´ He fell to his knees, just when a sudden black pointed rock had shot up. Almost past his face. ! `` okay we need to hurry!´´ https://twitter.com/HISMUSICIAN__/status/1282478848127442944",ethnicity,en,0.9999976771817536,5,305
42644,Kanye West: ‘Planned Parenthoods Have Been Placed Inside Cities by White Supremacists to Do the Devil’s Work‘ https://www.breitbart.com/entertainment/2020/07/08/kanye-west-planned-parenthoods-have-been-placed-inside-cities-by-white-supremacists-to-do-the-devils-work/ via @BreitbartNews Black community was targeted &amp; called The Negro Project to give unfettered access to abortions. Why would that be,ethnicity,en,0.9999975188724004,5,404
